iteration,estimator,scoring,loss,mean_score,std_score,min_score,max_score,train_time,status,params
102,LogisticRegression,accuracy,0.27825622999183985,0.7217437700081601,0.04188063365137998,0.6480446927374302,0.7584269662921348,1.2757157360001656,ok,"{'C': 0.001578546097283584, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
103,LogisticRegression,accuracy,0.19414349381708607,0.8058565061829139,0.017001689094344893,0.7865168539325843,0.8314606741573034,1.215399441000045,ok,"{'C': 0.030515131231524103, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
104,LogisticRegression,accuracy,0.18967422007406953,0.8103257799259305,0.011445486016016054,0.797752808988764,0.8314606741573034,1.1964928889997282,ok,"{'C': 0.07695422076934201, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
105,LogisticRegression,accuracy,0.19193396522503292,0.8080660347749671,0.0158128173535625,0.7921348314606742,0.8314606741573034,1.1957941669998036,ok,"{'C': 0.1128230241512269, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
106,LogisticRegression,accuracy,0.19301989831146815,0.8069801016885318,0.015831847864490614,0.7877094972067039,0.8314606741573034,1.2076080970000476,ok,"{'C': 0.0363809193719606, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
107,LogisticRegression,accuracy,0.18855062456845162,0.8114493754315484,0.01258148738103183,0.7921348314606742,0.8314606741573034,1.2008889170001567,ok,"{'C': 0.05224892631082518, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
108,LogisticRegression,accuracy,0.18630971062707924,0.8136902893729208,0.010922866328636162,0.797752808988764,0.8314606741573034,1.1958557489997474,ok,"{'C': 0.06005290906326193, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
109,LogisticRegression,accuracy,0.18855062456845162,0.8114493754315484,0.010973596443815323,0.797752808988764,0.8314606741573034,1.180384383999808,ok,"{'C': 0.06779726419869367, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
110,LogisticRegression,accuracy,0.22886824430355923,0.7711317556964408,0.04410375510979589,0.6927374301675978,0.8146067415730337,1.1986008979997678,ok,"{'C': 0.003710926481120132, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
111,LogisticRegression,accuracy,0.19301989831146815,0.8069801016885318,0.015831847864490614,0.7877094972067039,0.8314606741573034,1.2286238409997168,ok,"{'C': 0.04129739875049648, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
112,LogisticRegression,accuracy,0.19638440775845845,0.8036155922415416,0.025658227741229892,0.7696629213483146,0.8426966292134831,1.2269591459998992,ok,"{'C': 0.013862486029447715, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
113,LogisticRegression,accuracy,0.24457975017261946,0.7554202498273805,0.04292900608266408,0.6759776536312849,0.797752808988764,1.2106690519999574,ok,"{'C': 0.0027495589529767475, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
114,LogisticRegression,accuracy,0.19525453518297664,0.8047454648170234,0.023097462666954966,0.776536312849162,0.8370786516853933,1.2063997420000305,ok,"{'C': 0.027819618414019587, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
